Rank,Address,Quantity,Percentage
340,0xfcb4c52875f92f0c6a0b371a2b2e895aeed43b4d,15257534,0.0015%
341,0x56c29a2a80003565b3d0ae5ea852f1445d4436c0,15141531,0.0015%
342,0x56c3a1cbebbaed9374884e3214e1beea050de0d4,15090069,0.0015%
343,0x0ad3ddd8aadb735a64100baafd5cb6f04eb89bb3,15071198,0.0015%
344,0xe2c6c2a1af7ef02dccc45fe4e4095978db4296e2,15034089,0.0015%
345,0x355f1eda57f7a5279dd1d5d052a1795a60fa488e,15019977,0.0015%
346,0x5bf73ca43434dca77a8f3dd148a4c58124b58164,15019938,0.0015%
347,0x0b0590cf091808a4a302a48792060fcf1915c308,15008687,0.0015%
348,0x48f055d35420ab8eba40cdb528a4154377d1b48e,15002500,0.0015%
349,0xc69044d515430b36e4712d18dab0a2f1ded339e4,15000000,0.0015%
350,0xd815479ebae22d35f5661bcfbf1046d67b476375,14708146,0.0015%
351,0x7413d7e99ae7c154d44307e97bcf2a99812635a3,14660849,0.0015%
352,0x94d9a128875c2928bd212ee7edf980389b008dbd,14602316,0.0015%
353,0xfa6c96b41c70b326e98c5e17ffa6ae86577ac292,14511820,0.0015%
354,0xdef4f3de3ec7777c58059312b272701b6fdf86e5,14448058,0.0014%
355,0x486a28815a35a637e3f668783fb8538af1a4459f,14441631,0.0014%
356,0x79da150503e762c92aa013815bda1b3820975fa7,14247191,0.0014%
357,0x389511629bb484a4fd32d40d5c7616d41e4c1bfa,14091420,0.0014%
358,0xa62136edb4e7a44c0ad1da40f61b5a02f53e85d6,14091105,0.0014%
359,0x206971219cfacd609a94db14c5a1641a12d5c078,14013415,0.0014%
360,0xd2c5d59b68dc7e2ce2dd4460e6cd7d32e8b46fbe,14003786,0.0014%
361,0x6c1114b5b8febb0068f2291694285a498c4d3dd8,14003536,0.0014%
362,0x446fab5b61253cc67082291a2cbf4baca9a043f5,13988449,0.0014%
363,0xbbcb6a0775020a53ff8ed3e338e54300709b6691,13953412,0.0014%
364,0x384f9ab7323b409cd21386008a1d2c10f4b1b8bc,13904994,0.0014%
365,0xba0b0d4929b1d7b64686d4f933d9f20b3227ac8a,13774842,0.0014%
366,0xde21f44a43a9cee8c9233776b7dea66487039b79,13681966,0.0014%
367,0x6a61d17bcea11bda9723fa969e452ef9ec9c6a84,13672279,0.0014%
368,0x5946d24a2bb9fb2e0cc808e70a0cc838b33b023c,13654648,0.0014%
369,0xda27c862aea5758c20ce28b19bee0892e479ab77,13615021,0.0014%
370,0x36b0ca172da5a33201efdc398acf9dde8f29d69a,13293928,0.0013%
371,0xf646cbe3b030fb6c2569215f0117dba58badb95e,13272807,0.0013%
372,0x7166d46a77fe0e46266c69daa92b9d675d9498f2,13225663,0.0013%
373,0x37ead2980b50a96136497f2aed8f32344b06b15c,13212984,0.0013%
374,0xbbf7fb4b122974fbee2adef1d8c0151c500dde77,13157000,0.0013%
375,0x0174bed89609e1de43df66dd480dc2e97cef2cf2,13077450,0.0013%
376,0x42299b63a274abcdb31bc663c23fda7d65cfc2e9,13015549,0.0013%
377,0x9fcafcca8aec0367abb35fbd161c241f7b79891b,12996837,0.0013%
378,0x7179140bacacca297746429a0352af4876ce7623,12828515,0.0013%
379,0xd6cb6744b7f2da784c5afd6b023d957188522198,12778657,0.0013%
380,0xbbcb28575d36e5137a152c7063d0a24cad15989e,12762789,0.0013%
381,0xf3e5e0f6263b4be65542bc33b238a02b58636c08,12749391,0.0013%
382,0xed7302b130c9a5071d6b84dc6ce7abfd3209007e,12742059,0.0013%
383,0x57fb6c359c8cf9caf0ec8beac0c8b944cb63d9b8,12669896,0.0013%
384,0xb85c4bc649746192ae21e78696ced76500221d69,12636178,0.0013%
385,0x2a56f2deb79c21c0a0abe164db37e23bf7dd8499,12566675,0.0013%
386,0x02a8c9017898580696e932e1db77ca62167c3b98,12559227,0.0013%
387,0x2bb3dff86c9945de2e973feca46f57b2ba11d6a8,12547706,0.0013%
388,0x823e7af9ae5feae9e6445f82bdf1684b5b055a8c,12501454,0.0013%
389,0x2c1c190e1677c48feb74894dc028a8f2f90fe8d6,12500000,0.0013%
390,0x80a909968642f7f90686ff964e71154a00ce6e49,12460086,0.0012%
391,0xa76e0e38806fe0f6ec50b610919f54848e2cb93d,12451130,0.0012%
392,0x1d29ab4393679e4d4b6d3b2a27c606eb0533f527,12241960,0.0012%
393,0xfb045ea4bed248e99d5cccbb6f237a6dbc54c74e,12230458,0.0012%
394,0x346a8308f7c0aca5bbdd40366e0ffc1c00a6b03e,12200049,0.0012%
395,0x7dbd96b1c0ecb0bf7fefa05bcffbfb04831b1796,12195003,0.0012%
396,0xdb46caac7b3264affd23da151d9c8b8aa73357c5,12109666,0.0012%
397,0x008fd3ac6c0a8e405e1335313108078289fe6d0b,12094100,0.0012%
398,0xec349779ef129e528ecb01dfbfc16164a79ba5c3,12069775,0.0012%
399,0x2e61c9dc600bdf0ab4d4a63777155e9cd4766d65,12024831,0.0012%
400,0x156f5fe1ff9f4660712996ae1e05567d95ce4961,11996550,0.0012%
401,0x1344707a7c8682092629590932d50b5c4f1e4f56,11996464,0.0012%
402,0x9e62d876c6844e0f5efdbbccc706c93e91b3a4e3,11873711,0.0012%
403,0x9d74966e4723770f6c925bb0db0c72f615ea73bd,11782306,0.0012%
404,0x86c2362be6044773248787ee913cfe00b480f9d5,11721699,0.0012%
405,0x681171bedcc9574916475cc98547288c75b1bade,11672053,0.0012%
406,0x9fd36646b38c03c3739b24e4926d82a1cf38259c,11643214,0.0012%
407,0x188aa4134c03c64397c0531fb812696787fa8385,11630739,0.0012%
408,0x4daf8b3de7fa45fa0f6265c5888b7cc076572470,11583977,0.0012%
409,0xde2c06c6e48cd98f8977794c2f7aa5eeb93b95f9,11575774,0.0012%
410,0x288341eafd48cc1dbb57005c84e84640f81e48ca,11507292,0.0012%
411,0x2539fc3a2f0b3e33ac7d35f7c284d57a02271d3a,11433542,0.0011%
412,0x2222b8dc4d0ff1885cb0bd3bcf42aca364503a54,11379062,0.0011%
413,0xce735a5c6feb88dd7d13b5faa7c27894eb4e5ae0,11345468,0.0011%
414,0x8e444b22d23c9b2fe9fb017bcf676c5dc5e80cb0,11330049,0.0011%
415,0x55d3a3fb2d42e1a8f3ca599770a0144a4a47dc94,11330000,0.0011%
416,0xa175beb898d5dcdc1a52276ceede0d9ecb69fd90,11319613,0.0011%
417,0xa72db31a193319e8c4c14befce2c129b78f7b8de,11300995,0.0011%
418,0x7dd568c1c4d5c7fa25d8003ee45e1247b69a9d5a,11288355,0.0011%
419,0x950a178651234ee9a787408b84058b506b4c3dce,11234457,0.0011%
420,0xd3824c10826128dc0574990efe8696a9e41fc851,11232374,0.0011%
421,0x9451f6cd9844cec474b0ce1d5bebfacc16a75bec,11169745,0.0011%
422,0x89cfa15db7dcf2feba4f70462ec40d344717e2c1,11146000,0.0011%
423,0x0250c01d8df44fbacbecf226a1ae047b55e4e89e,11101171,0.0011%
424,0xe6279a717d452f1ab92dbe62f4b9aa60f933e6fd,11061000,0.0011%
425,0x011da763050c1b0f477013f92d4b7eb2eb9a4073,11017300,0.0011%
426,0x726940f13631d0d7ac5347e0f2d44fe12c654c4d,11004474,0.0011%
427,0xe46028f1227dcd4278af477550c75165522156b0,10991094.822,0.0011%
428,0x9bf42476dd500ee26c675028f43e7c484c7f0cec,10990046,0.0011%
429,0xf90c9ac616ecfefb3860aaa5bc33caf9bc606441,10969138,0.0011%
430,0x021104a2f75e079855286e1e97dedebc5be80535,10937667,0.0011%
431,0x2c985e633feb72e48d17ebf6fe9bea99ee0a800e,10835531,0.0011%
432,0x5dc72d5fa968cf2783bae6ffae82d7a089141423,10820230,0.0011%
433,0x65e2c5175e2e618f48e70343b14c31b280e42d90,10787789,0.0011%
434,0xc99ed7b5ed463049eb329c98b1daa2e027ae3ab1,10749974,0.0011%
435,0x532017b238c7baab39c6b789a27bbca687b66c7b,10724781,0.0011%
436,0x0d256e6fc2b7d7444e192552ff7145c4ccd35700,10685750,0.0011%
437,0xdd8fbb3203fe0917447805b4a46af0879267fbca,10670821,0.0011%
438,0x808dc72c8bf2f03c93e2385f37fb8f79e6d25a0b,10624485,0.0011%
439,0xf20c7b32f72180d70c819976a7aae73a86716bf3,10623524,0.0011%
440,0x9287122f3d57423e3b894622a8868644bd4c9998,10605742,0.0011%
441,0xb112a2434328284fef4884b6e4266eb14b3269c9,10571381,0.0011%
442,0xf98c28d953049553826d32f4bb174a20c6db3966,10461973,0.0010%
443,0x081a28079548e17811e786b063ad619478bdfc4f,10444459,0.0010%
444,0xac59f71c383de1ef94802676f72f1bae3d7d3029,10402939,0.0010%
445,0x8e79a20ced633dc9edf7ead72a8c7f9bbbbecf9c,10397179,0.0010%
446,0x2320cc017adac902a68ec1060a665cb8affbd0ee,10381100,0.0010%
447,0xef790abc5cac077eb455d2ae47a08c58ee488ff9,10289347,0.0010%
448,0x8eeaddba91704d51cf69935928ed9ae100ae4cda,10288980,0.0010%
449,0x8958618332df62af93053cb9c535e26462c959b0,10287109,0.0010%
450,0x1b38d8d6f04d1cee41cef56fdb4f5079511d3eb9,10273080,0.0010%
451,0x482f7753b3d62c7d1fd0fdcb8fcc2d61704dfced,10261438,0.0010%
452,0xb748e2115d563ba4e72725a9f99bf2aeea0fff22,10209900,0.0010%
453,0x7135301e8123d6d393a5aee9535bd76e530df4aa,10151866,0.0010%
454,0x618fa40038adfcf27ec33a0d9f032f08a3deb9eb,10151803,0.0010%
455,0xdfec34ff78d0c94f7cf8557533c4a62683405ac2,10123147,0.0010%
456,0xce5be41f993a698a03db9d3f26ed829ef4812329,10113721,0.0010%
457,0x9ace88817e1b0a81cf9f2d773b92a3a6d54064ed,10109786,0.0010%
458,0x1da3ef2564d5b2c0f980a5f1af6ff427ef6d9de8,10109134,0.0010%
459,0x5c9f3fff6ee846a83080f373f8cea1451bb4a3d9,10101308,0.0010%
460,0x00c5811315954a502bcc0bbfc0c3e524a0156c2c,10100093,0.0010%
461,0xadea72174e60184486bb267a942fd750a350c059,10033787.44,0.0010%
462,0xc0d5425c38773eb568978a7e2285af1025351585,10024127,0.0010%
463,0xe6b0d21ac8fd3880d391680a60b02349fb452453,10019413,0.0010%
464,0xa5f728bfc0095c4b9c87eb7d9a8ffafd8973b669,10009583,0.0010%
465,0xcb87bc9d196a83737bd10c7dc471bff1b6e3c04a,10003651,0.0010%
466,0x1c032dbeea6540542d8f43f1594d1e12f803c548,10000142,0.0010%
467,0x48566e0148f7f35558abdac934a1b2fdf4054f5a,10000020,0.0010%
468,0xa1de4664dfc4603082206db0bfee0b76af607e12,10000002,0.0010%
469,0xcbc353059e62b109404bbea4d84f76b9da20aa31,10000000,0.0010%
470,0x73f11d63922755e0b18ddd12781f5073cd34bb1a,10000000,0.0010%
471,0x90d7c1f9671bb58cf257a313aa0ff2898df14ce9,10000000,0.0010%
472,0x08d38cfa01aa44ad09e41e399bf2d450276f1a68,10000000,0.0010%
473,0x97ea705cc434894e493901f707155935b9f5cfc4,10000000,0.0010%
474,0xfd249a01afc1557a30e2a1c29e97dc45911c58d6,10000000,0.0010%
475,0xf762a4c30bd0642b482e53d53072ae00b3992074,10000000,0.0010%
476,0x3289c90910591de960b5c0c53a1d76d1c703b47f,10000000,0.0010%
477,0x4c0cceec002c04e04932baed9d18402348d76e06,10000000,0.0010%
478,0xc1eea1dfee0e53ff0c5cad0126c5caf8cd77f5c5,10000000,0.0010%
479,0x49a808d5cd69a37e7bdca3737b454988362d880e,9999916,0.0010%
480,0x2b7748daf649c53374529810ca570a14acf959a5,9999900,0.0010%
481,0xe6cfb07112bc92cf85ef6c3fbfdac178ea2b626a,9999863,0.0010%
482,0xc6778790074e665268b6261a4ff1071e9cc19473,9990017,0.0010%
483,0xafe26a91413c05dc322cf1b3ded558cacde6769c,9977956,0.0010%
484,0xafd2b2a2d1f471e46d3ad5b24bde3c09a26f1256,9970255,0.0010%
485,0x6906a28df968fb5b41eaf98f04ebba1c042c5516,9944366,0.0010%
486,0xe0b2026e3db1606ef0beb764ccdf7b3cee30db4a,9900000,0.0010%
487,0x41836c7bd34ffbe244f68ffb6a3839002b9f28f4,9882365,0.0010%
488,0x114b2349d309d26097bdfe1e171c1dd4d3c9ffaf,9882032,0.0010%
489,0x8bbb73bcb5d553b5a556358d27625323fd781d37,9841045,0.0010%
490,0xa81ace214b97d4b9c2072a934d0c4de486757538,9832457,0.0010%
491,0x44f93ff25465a4aa147274d52f6feb4a181f8a9c,9809722,0.0010%
492,0x674573aef340d7a8e335b7a0e9a308256dd5153f,9726220,0.0010%
493,0xdd6f3ad193738a8e9a980f9f66af1da7ef791408,9715000,0.0010%
494,0x65e6bc071e4327ecbba40cf381a10ca4fccfb5b5,9662049,0.0010%
495,0x177aaf962f4d86df3623e1b03e601687f1cc959c,9632046,0.0010%
496,0x31dc9c4167d7ce5b7894530ff882c9c744c368d9,9605103,0.0010%
497,0x188d98c385b285caf622215fcfbc96350dfd1e58,9599272,0.0010%
498,0x5ae36126bda7ff6298ed939df7bd10f0c391b664,9536498,0.0010%
499,0xd376953f864acc0c3ac7752641722e13f34695ac,9525370,0.0010%
500,0xf86bf4d19a89be306ad2b60ccf0d1dfa674144d3,9505663,0.0010%
